Russia-MSK14-Zona8,0,150.45,1,8400000,-5912900.566
Russia-MSK14-Zona9,0,156.45,1,9400000,-5912900.566
Russia-MSK15-Zona1,0,43.98333333333,1,1300000,-4311057.63
Russia-MSK16-Zona1,0,49.0333333333333,1,1300000,-5709414.7
Russia-MSK16-Zona2,0,52.033333333333,1,2300000,-5709414.7
Russia-MSK16-Zona3,0,55.033333333333,1,3300000,-5709414.7
Russia-MSK18-Zona1,0,50.55,1,1250000,-5914743.504
Russia-MSK18-Zona2,0,53.55,1,2250000,-5914743.504
Russia-MSK1964,0,30,1,95942.17,-6552810
Russia-MSK20-Zona1,0,43.98333333333,1,1300000,-4311057.63
Russia-MSK20-Zona2,0,46.98333333333,1,2300000,-4311057.63
Russia-MSK21-Zona1,0,47.55,1,1250000,-5814743.504
Russia-MSK21-Zona2,0,50.55,1,2250000,-5814743.504
Russia-MSK22-Zona1,0,79.46666666666,1,1300000,-5312900.56
Russia-MSK22-Zona2,0,82.46666666666,1,2300000,-5312900.56
Russia-MSK22-Zona3,0,85.46666666666,1,3300000,-5312900.56
Russia-MSK23-Zona1,0,37.98333333333,1,1300000,-4511057.628
Russia-MSK23-Zona2,0,40.98333333333,1,2300000,-4511057.628
Russia-MSK24-Zona1,0,81.51666666666,1,1500000,-5416586.442
Russia-MSK24-Zona2,0,87.51666666666,1,2500000,-5416586.442
Russia-MSK24-Zona3,0,93.51666666666,1,3500000,-5416586.442
Russia-MSK24-Zona4,0,99.51666666666,1,4500000,-5416586.442
Russia-MSK24-Zona5,0,105.51666666666,1,5500000,-5416586.442
Russia-MSK24-Zona6,0,111.51666666666,1,6500000,-5416586.442
Russia-MSK25-Zona1,0,130.71666666666,1,1300000,-4416586.44
Russia-MSK25-Zona2,0,133.71666666666,1,2300000,-4416586.44
Russia-MSK25-Zona3,0,136.71666666666,1,3300000,-4416586.44
Russia-MSK25-Zona4,0,139.71666666666,1,4300000,-4416586.44
Russia-MSK26-Zona1,0,40.98333333333,1,1300000,-4511057.63
Russia-MSK26-Zona2,0,43.98333333333,1,2300000,-4511057.63
Russia-MSK27-Zona1,0,130.71666666666,1,1300000,-4916586.44
Russia-MSK27-Zona2,0,133.71666666666,1,2300000,-4916586.44
Russia-MSK27-Zona3,0,136.71666666666,1,3300000,-4916586.44
Russia-MSK27-Zona4,0,139.71666666666,1,4300000,-4916586.44
Russia-MSK27-Zona5,0,142.71666666666,1,5300000,-4916586.44
Russia-MSK27-Zona6,0,145.71666666666,1,6300000,-4916586.44
Russia-MSK28-Zona1,0,121.71666666666,1,1300000,-5116586.44
Russia-MSK28-Zona2,0,124.71666666666,1,2300000,-5116586.44
Russia-MSK28-Zona3,0,127.71666666666,1,3300000,-5116586.44
Russia-MSK28-Zona4,0,130.71666666666,1,4300000,-5116586.44
Russia-MSK28-Zona5,0,133.71666666666,1,5300000,-5116586.44
Russia-MSK29-Zona1,0,38.03333333333,1,2400000,-6511057.628
Russia-MSK29-Zona2,0,44.03333333333,1,3400000,-6511057.628
Russia-MSK29-Zona3,0,50.03333333333,1,4400000,-6511057.628
Russia-MSK29-Zona4,0,56.03333333333,1,56.0333333333,-6511057.628
Russia-MSK30-Zona1,0,46.05,1,1300000,-4714743.504
Russia-MSK30-Zona2,0,49.05,1,2300000,-4714743.504
Russia-MSK31-Zona1,0,35.48333333333,1,1250000,-5212900.56
Russia-MSK31-Zona2,0,38.48333333333,1,2250000,-5212900.56
Russia-MSK32-Zona1,0,32.48333333333,1,1250000,-5412900.56
Russia-MSK32-Zona2,0,35.48333333333,1,2250000,-5412900.56
Russia-MSK33-Zona1,0,38.55,1,1250000,-5814743.504
Russia-MSK33-Zona2,0,41.55,1,2250000,-5814743.504
Russia-MSK33-Zona3,0,44.55,1,3250000,-5814743.504
Russia-MSK34-Zona1,0,43.05,1,1300000,-4914743.504
Russia-MSK34-Zona2,0,46.05,1,2300000,-4914743.504
Russia-MSK35-Zona1,0,35.55,1,1250000,-6214743.504
Russia-MSK35-Zona2,0,38.55,1,2250000,-6214743.504
Russia-MSK35-Zona3,0,41.55,1,3250000,-6214743.504
Russia-MSK35-Zona4,0,44.55,1,4250000,-6214743.504
Russia-MSK35-Zona5,0,47.55,1,5250000,-6214743.504
Russia-MSK36-Zona1,0,38.48333333333,1,1250000,-5212900.566
Russia-MSK36-Zona2,0,41.48333333333,1,2250000,-5212900.566
Russia-MSK37-Zona1,0,38.55,1,1250000,-6014743.504
Russia-MSK37-Zona2,0,41.55,1,2250000,-6014743.504
Russia-MSK38-Zona1,0,97.03333333333,1,1250000,-5411057.63
Russia-MSK38-Zona2,0,100.03333333333,1,2250000,-5411057.63
Russia-MSK38-Zona3,0,103.03333333333,1,3250000,-5411057.63
Russia-MSK38-Zona4,0,106.03333333333,1,4250000,-5411057.63
Russia-MSK38-Zona5,0,109.03333333333,1,5250000,-5411057.63
Russia-MSK38-Zona6,0,112.03333333333,1,6250000,-5411057.63
Russia-MSK38-Zona7,0,115.03333333333,1,7250000,-5411057.63
Russia-MSK38-Zona8,0,118.03333333333,1,8250000,-5411057.63
Russia-MSK39-Zona1,0,21.45,1,1250000,-5711057.628
Russia-MSK40-Zona1,0,35.48333333333,1,1250000,-5612900.566
Russia-MSK41-Zona1,0,158.46666666667,1,1400000,-5316586.442
Russia-MSK41-Zona2,0,164.46666666667,1,2400000,-5316586.442
Russia-MSK41-Zona3,0,170.46666666667,1,3400000,-5316586.442
Russia-MSK42-Zona1,0,85.46666666666,1,1300000,-5512900.56
Russia-MSK42-Zona2,0,88.46666666666,1,2300000,-5512900.56
Russia-MSK43-Zona1,0,47.55,1,1250000,-5914743.504
Russia-MSK43-Zona2,0,50.55,1,2250000,-5914743.504
Russia-MSK43-Zona3,0,53.55,1,3250000,-5914743.504
Russia-MSK44-Zona1,0,41.55,1,1250000,-6114743.504
Russia-MSK44-Zona2,0,44.55,1,2250000,-6114743.504
Russia-MSK44-Zona3,0,47.55,1,3250000,-6114743.504
Russia-MSK45-Zona1,0,61.03333333333,1,1300000,-5709414.7
Russia-MSK45-Zona2,0,64.03333333333,1,2300000,-5709414.7
Russia-MSK45-Zona3,0,67.03333333333,1,3300000,-5709414.7
Russia-MSK46-Zona1,0,35.48333333333,1,1250000,-5312900.566
Russia-MSK46-Zona2,0,38.48333333333,1,2250000,-5312900.566
Russia-MSK47-Zona1,0,27.95,1,1250000,-6211057.628
Russia-MSK47-Zona2,0,30.95,1,2250000,-6211057.628
Russia-MSK47-Zona3,0,33.95,1,3250000,-6211057.628
Russia-MSK48-Zona1,0,38.48333333333,1,1250000,-5412900.566
Russia-MSK48-Zona2,0,41.48333333333,1,2250000,-5412900.566
Russia-MSK49-Zona1,0,144.45,1,1400000,-6212900.566
Russia-MSK49-Zona2,0,150.45,1,2400000,-6212900.566
Russia-MSK49-Zona3,0,156.45,1,3400000,-6212900.566
Russia-MSK49-Zona4,0,162.45,1,3400000,-6212900.566
Russia-MSK50-Zona1,0,35.48333333333,1,1250000,-5712900.566
Russia-MSK50-Zona2,0,38.48333333333,1,2250000,-5712900.566
Russia-MSK51-Zona1,0,32.03333333333,1,1400000,-7011057.628
Russia-MSK51-Zona2,0,38.03333333333,1,2400000,-7011057.628
Russia-MSK52-NN_Town,0,43.9685206254641,1.00000682993,-1130.28243212,-6242503.53211
Russia-MSK52-Zona1,0,41.55,1,1250000,-5714743.504
Russia-MSK52-Zona2,0,44.55,1,2250000,-5714743.504
Russia-MSK52-Zona3,0,47.55,1,3250000,-5714743.504
Russia-MSK53-Zona1,0,29.48333333333,1,1250000,-5912900.56
Russia-MSK53-Zona2,0,32.48333333333,1,2250000,-5912900.56
Russia-MSK53-Zona3,0,35.48333333333,1,3250000,-5912900.56
Russia-MSK54-Zona1,0,74.73333333333,1,1250000,-5612900.566
Russia-MSK54-Zona2,0,77.73333333333,1,2250000,-5612900.566
Russia-MSK54-Zona3,0,80.73333333333,1,3250000,-5612900.566
Russia-MSK54-Zona4,0,83.73333333333,1,4250000,-5612900.566
Russia-MSK55-Zona1,0,71.73333333333,1,1250000,-5612900.563
Russia-MSK55-Zona2,0,74.73333333333,1,2250000,-5612900.563
Russia-MSK56-Zona1,0,52.03333333333,1,1300000,-5309414.7
Russia-MSK56-Zona2,0,55.03333333333,1,2300000,-5309414.7
Russia-MSK56-Zona3,0,58.03333333333,1,3300000,-5309414.7
Russia-MSK56-Zona4,0,61.03333333333,1,4300000,-5309414.7
Russia-MSK57-Zona1,0,32.48333333333,1,1250000,-12900.566
Russia-MSK57-Zona2,0,35.48333333333,1,2250000,-12900.566
Russia-MSK57-Zona3,0,38.48333333333,1,3250000,-12900.566
Russia-MSK58-Zona1,0,43.05,1,1300000,-5514743.504
Russia-MSK58-Zona2,0,46.05,1,2300000,-5514743.504
Russia-MSK59-Zona1,0,53.55,1,1250000,-5914743.504
Russia-MSK59-Zona2,0,56.55,1,2250000,-5914743.504
Russia-MSK59-Zona3,0,59.55,1,3250000,-5914743.504
Russia-MSK60-Zona1,0,27.95,1,1250000,-5911057.63
Russia-MSK60-Zona2,0,30.95,1,2250000,-5911057.63
Russia-MSK60-Zona3,0,33.95,1,2250000,-5911057.63
Russia-MSK61-Zona1,0,37.98333333333,1,1300000,-4811057.628
Russia-MSK61-Zona2,0,40.98333333333,1,2300000,-4811057.628
Russia-MSK61-Zona3,0,40.98333333333,1,3300000,-4811057.628
Russia-MSK62-Zona1,0,38.48333333333,1,1250000,-5612900.56
Russia-MSK62-Zona2,0,41.48333333333,1,2250000,-5612900.56
Russia-MSK62-Zona3,0,44.48333333333,1,3250000,-5612900.56
Russia-MSK63-Zona1,0,49.03333333333,1,1300000,-5509414.7
Russia-MSK63-Zona2,0,52.03333333333,1,2300000,-5509414.7
Russia-MSK64-Zona1,0,43.05,1,1300000,-5214743.504
Russia-MSK64-Zona2,0,46.05,1,2300000,-5214743.504
Russia-MSK64-Zona3,0,49.05,1,3300000,-5214743.504
Russia-MSK65-Zona1,0,142.71666666667,1,1300000,-4516586.439
Russia-MSK66-Zona1,0,60.05,1,1500000,-5911057.63
Russia-MSK66-Zona1-6d,0,60.05,1,1500000,-5911057.63
Russia-MSK66-Zona2,0,63.05,1,2500000,-5911057.63
Russia-MSK66-Zona2-6d,0,66.05,1,2500000,-5911057.63
Russia-MSK66-Zona3,0,66.05,1,3500000,-5911057.63
Russia-MSK67-Zona1,0,32.48333333333,1,1250000,-5612900.56
Russia-MSK67-Zona2,0,35.48333333333,1,2250000,-5612900.56
Russia-MSK67-Zona3,0,38.48333333333,1,3250000,-5612900.56
Russia-MSK68-Zona1,0,41.48333333333,1,1250000,-5412900.56
Russia-MSK68-Zona2,0,44.48333333333,1,2250000,-5412900.56
Russia-MSK68-Zona3,0,47.48333333333,1,3250000,-5412900.56
Russia-MSK69-Zona1,0,32.48333333333,1,1250000,-6012900.566
Russia-MSK69-Zona2,0,35.48333333333,1,2250000,-6012900.566
Russia-MSK69-Zona3,0,38.48333333333,1,3250000,-6012900.566
Russia-MSK70-Zona1,0,74.73333333333,1,1250000,-5912900.566
Russia-MSK70-Zona2,0,77.73333333333,1,2250000,-5912900.566
Russia-MSK70-Zona3,0,80.73333333333,1,3250000,-5912900.566
Russia-MSK70-Zona4,0,83.73333333333,1,4250000,-5912900.566
Russia-MSK70-Zona5,0,86.73333333333,1,5250000,-5912900.566
Russia-MSK70-Zona6,0,89.73333333333,1,6250000,-5912900.566
Russia-MSK71-Zona1,0,35.48333333333,1,1250000,-5612900.563
Russia-MSK71-Zona2,0,38.48333333333,1,2250000,-5612900.563
Russia-MSK72-Zona1-1.5G,0,66.08333333,1,1500000,-6000000
Russia-MSK72-Zona1-3G,0,63.05,1,1500000,-5811057.63
Russia-MSK72-Zona1-6G,0,63.05,1,1500000,-5811057.63
Russia-MSK72-Zona2-1.5G,0,67.58333333,1,2500000,-6000000
Russia-MSK72-Zona2-3G,0,66.05,1,2500000,-5811057.63
Russia-MSK72-Zona2-6G,0,69.05,1,2500000,-5811057.63
Russia-MSK72-Zona3-1.5G,0,69.08333333,1,3500000,-6000000
Russia-MSK72-Zona3-3G,0,69.05,1,3500000,-5811057.63
Russia-MSK72-Zona3-6G,0,75.05,1,3500000,-5811057.63
Russia-MSK72-Zona4-1.5G,0,70.58333333,1,4500000,-6000000
Russia-MSK72-Zona4-3G,0,72.05,1,4500000,-5811057.63
Russia-MSK72-Zona5-1.5G,0,72.08333333,1,5500000,-6000000
Russia-MSK72-Zona5-3G,0,75.05,1,5500000,-5811057.63
Russia-MSK72-Zona6-1.5G,0,73.58333333,1,6500000,-6000000
Russia-MSK73-Zona1,0,46.05,1,1300000,-5514743.504
Russia-MSK73-Zona2,0,49.05,1,2300000,-5514743.504
Russia-MSK74-Zona1,0,58.03333333333,1,1300000,-5509414.7
Russia-MSK74-Zona2,0,61.03333333333,1,2300000,-5509414.7
Russia-MSK74-Zona3,0,64.03333333333,1,3300000,-5509414.7
Russia-MSK75-Zona1,0,109.03333333333,1,1250000,-5111057.628
Russia-MSK75-Zona2,0,112.03333333333,1,2250000,-5111057.628
Russia-MSK75-Zona3,0,115.03333333333,1,3250000,-5111057.628
Russia-MSK75-Zona4,0,118.03333333333,1,4250000,-5111057.628
Russia-MSK75-Zona5,0,121.03333333333,1,5250000,-5111057.628
Russia-MSK76-Zona1,0,38.55,1,1250000,-6014743.504
Russia-MSK76-Zona2,0,41.55,1,2250000,-6014743.504
Russia-MSK83-Zona3,0,44.03333333333,1,3400000,-6511057.628
Russia-MSK83-Zona4,0,50.03333333333,1,4400000,-6511057.628
Russia-MSK83-Zona5,0,56.03333333333,1,5400000,-6511057.628
Russia-MSK83-Zona6,0,62.03333333333,1,6400000,-6511057.628
Russia-MSK83-Zona7,0,68.03333333333,1,7400000,-6511057.628
Russia-MSK86-Zona1,0,60.05,1,1500000,-5811057.63
Russia-MSK86-Zona2,0,66.05,1,2500000,-5811057.63
Russia-MSK86-Zona3,0,72.05,1,3500000,-5811057.63
Russia-MSK86-Zona4,0,78.05,1,4500000,-5811057.63
Russia-MSK86-Zona5,0,84.05,1,5500000,-5811057.63
Russia-MSK87-Zona3,0,156.45,1,3400000,-6212900.566
Russia-MSK87-Zona4,0,162.45,1,4400000,-6212900.566
Russia-MSK87-Zona5,0,168.45,1,5400000,-6212900.566
Russia-MSK87-Zona6,0,174.45,1,6400000,-6212900.566
Russia-MSK87-Zona7,0,-179.55,1,7400000,-6212900.566
Russia-MSK87-Zona8,0,-173.55,1,8400000,-6212900.566
Russia-SK63-J6_Zona1,0,158.46666666667,1,1400000,-16586.442
Russia-SK63-J6_Zona2,0,164.46666666667,1,2400000,-16586.442
Russia-SK63-J6_Zone3,0,170.46666666667,1,3400000,-16586.442
Russia-SK63-J6_Zone4,0,176.46666666667,1,4400000,-16586.442
Russia-SK63-J6_Zone5,0,-177.53333333337,1,4400000,-16586.442
Russia-SK63-L3_Zona1,0,80.48333333333,1,1500000,-16586.442
Russia-SK63-L3_Zona2,0,83.48333333333,1,2500000,-16586.442
Russia-SK63-L3_Zona3,0,86.48333333333,1,3500000,-16586.442
Russia-SK63-L3_Zona4,0,89.48333333333,1,4500000,-16586.442
Russia-SK63-L3_Zona5,0,92.48333333333,1,5500000,-16586.442
Russia-SK63-L6_Zona1,0,81.51666666666,1,1500000,-16586.442
Russia-SK63-L6_Zona2,0,87.51666666666,1,2500000,-16586.442
Russia-SK63-L6_Zona3,0,93.51666666666,1,3500000,-16586.442
Russia-SK63-L6_Zona4,0,99.51666666666,1,4500000,-16586.442
Russia-SK63-L6_Zona5,0,105.51666666666,1,5500000,-16586.442
Russia-SK63-L6_Zona6,0,111.51666666666,1,6500000,-16586.442
Russia-SK63-W3_Zona1,0,60.05,1,1500000,-11057.63
Russia-SK63-W3_Zona10,0,87.05,1,10500000,-11057.63
Russia-SK63-W3_Zona2,0,63.05,1,2500000,-11057.63
Russia-SK63-W3_Zona3,0,66.05,1,3500000,-11057.63
Russia-SK63-W3_Zona4,0,69.05,1,4500000,-11057.63
Russia-SK63-W3_Zona5,0,72.05,1,5500000,-11057.63
Russia-SK63-W3_Zona6,0,75.05,1,6500000,-11057.63
Russia-SK63-W3_Zona7,0,78.05,1,7500000,-11057.63
Russia-SK63-W3_Zona8,0,81.05,1,8500000,-11057.63
Russia-SK63-W3_Zona9,0,84.05,1,9500000,-11057.63
Russia-SK63-W6_Zona1,0,60.05,1,1500000,-11057.63
Russia-SK63-W6_Zona2,0,66.05,1,2500000,-11057.63
Russia-SK63-W6_Zona3,0,72.05,1,3500000,-11057.63
Russia-SK63-W6_Zona4,0,78.05,1,4500000,-11057.63
Russia-SK63-X3_Zone1,0,23.5,1,1300000,-9214.69
Russia-SK63-X3_Zone2,0,26.5,1,2300000,-9214.69
Russia-SK63-X3_Zone3,0,29.5,1,3300000,-9214.69
Russia-SK63-X3_Zone4,0,32.5,1,4300000,-9214.69
Russia-SK63-X3_Zone5,0,35.5,1,5300000,-9214.69
Russia-SK63-X3_Zone6,0,38.5,1,6300000,-9214.69
Russia-SK63-ZonaC1,0,24.95,1,1250000,-11057.628
Russia-SK63-ZonaC2,0,27.95,1,2250000,-11057.628
Russia-SK63-ZonaC3,0,30.95,1,3250000,-11057.628
Russia-SK63-ZonaC4,0,33.95,1,4250000,-11057.628
Russia-SK63-ZonaC5,0,36.95,1,5250000,-11057.628
Russia-SK63-ZonaC6,0,39.95,1,6250000,-11057.628
Russia-SK63-ZonaD1,0,38.55,1,1250000,-14743.504
Russia-SK63-ZonaD2,0,41.55,1,2250000,-14743.504
Russia-SK63-ZonaD3,0,44.55,1,3250000,-14743.504
Russia-SK63-ZonaD4,0,47.55,1,4250000,-14743.504
Russia-SK63-ZonaD5,0,50.55,1,5250000,-14743.504
Russia-SK63-ZonaD6,0,53.55,1,6250000,-14743.504
Russia-SK63-ZonaD7,0,56.55,1,7250000,-14743.504
Russia-SK63-ZonaD8,0,59.55,1,8250000,-14743.504
Russia-SK63-ZonaE1,0,77.783333333333,1,1300000,-14743.504
Russia-SK63-ZonaE2,0,80.783333333333,1,2300000,-14743.504
Russia-SK63-ZonaE3,0,83.783333333333,1,3300000,-14743.504
Russia-SK63-ZonaE4,0,86.783333333333,1,4300000,-14743.504
Russia-SK63-ZonaE5,0,89.783333333333,1,5300000,-14743.504
Russia-SK63-ZonaF1,0,97.033333333333,1,1250000,-11057.628
Russia-SK63-ZonaF2,0,100.033333333333,1,2250000,-11057.628
Russia-SK63-ZonaF3,0,103.033333333333,1,3250000,-11057.628
Russia-SK63-ZonaG1,0,121.71666666667,1,1300000,-16586.442
Russia-SK63-ZonaG2,0,124.71666666667,1,2300000,-16586.442
Russia-SK63-ZonaG3,0,127.71666666667,1,3300000,-16586.442
Russia-SK63-ZonaG4,0,130.71666666667,1,4300000,-16586.442
Russia-SK63-ZonaG5,0,133.71666666667,1,5300000,-16586.442
Russia-SK63-ZonaG6,0,136.71666666667,1,6300000,-16586.442
Russia-SK63-ZonaG7,0,139.71666666667,1,7300000,-16586.442
Russia-SK63-ZonaG8,0,142.71666666667,1,8300000,-16586.442
Russia-SK63-ZonaG9,0,145.71666666667,1,9300000,-16586.442
Russia-SK63-ZonaI1,0,71.73333333333,1,1250000,-12900.6
Russia-SK63-ZonaI2,0,74.73333333333,1,2250000,-12900.6
Russia-SK63-ZonaI3,0,77.73333333333,1,3250000,-12900.6
Russia-SK63-ZonaI4,0,80.73333333333,1,4250000,-12900.6
Russia-SK63-ZonaI5,0,83.73333333333,1,5250000,-12900.6
Russia-SK63-ZonaI6,0,86.73333333333,1,6250000,-12900.6
Russia-SK63-ZonaM1,0,79.466666666677,1,1300000,-12900.566
Russia-SK63-ZonaM2,0,82.466666666677,1,2300000,-12900.566
Russia-SK63-ZonaM3,0,85.466666666677,1,3300000,-12900.566
Russia-SK63-ZonaM4,0,88.466666666677,1,4300000,-12900.566
Russia-SK63-ZonaP1,0,32.4833333333333,1,1250000,-12900.566
Russia-SK63-ZonaP2,0,35.4833333333333,1,2250000,-12900.566
Russia-SK63-ZonaP3,0,38.4833333333333,1,3250000,-12900.566
Russia-SK63-ZonaP4,0,41.4833333333333,1,4250000,-12900.566
Russia-SK63-ZonaQ1,0,60.0333333333333,1,1400000,-11057.628
Russia-SK63-ZonaQ2,0,66.0333333333333,1,2400000,-11057.628
Russia-SK63-ZonaQ3,0,72.0333333333333,1,3400000,-11057.628
Russia-SK63-ZonaQ4,0,78.0333333333333,1,4400000,-11057.628
Russia-SK63-ZonaQ5,0,84.0333333333333,1,5400000,-11057.628
Russia-SK63-ZonaR1,0,43.05,1,1300000,-14743.504
Russia-SK63-ZonaR2,0,46.05,1,2300000,-14743.504
Russia-SK63-ZonaR3,0,49.05,1,3300000,-14743.504
Russia-SK63-ZonaS1,0,108.45,1,1400000,-12900.566
Russia-SK63-ZonaS10,0,162.45,1,10400000,-12900.566
Russia-SK63-ZonaS11,0,168.45,1,11400000,-12900.566
Russia-SK63-ZonaS12,0,174.45,1,12400000,-12900.566
Russia-SK63-ZonaS13,0,-179.55,1,13400000,-12900.566
Russia-SK63-ZonaS2,0,114.45,1,2400000,-12900.566
Russia-SK63-ZonaS3,0,120.45,1,3400000,-12900.566
Russia-SK63-ZonaS4,0,126.45,1,4400000,-12900.566
Russia-SK63-ZonaS5,0,132.45,1,5400000,-12900.566
Russia-SK63-ZonaS6,0,138.45,1,6400000,-12900.566
Russia-SK63-ZonaS7,0,144.45,1,7400000,-12900.566
Russia-SK63-ZonaS8,0,150.45,1,8400000,-12900.566
Russia-SK63-ZonaS9,0,156.45,1,9400000,-12900.566
Russia-SK63-ZonaT1,0,37.98333333333,1,1300000,-11057.628
Russia-SK63-ZonaT2,0,40.98333333333,1,2300000,-11057.628
Russia-SK63-ZonaT3,0,43.98333333333,1,3300000,-11057.628
Russia-SK63-ZonaT4,0,46.98333333333,1,4300000,-11057.628
Russia-SK63-ZonaU1,0,53.5166666666667,1,1300000,-14743.504
Russia-SK63-ZonaU10,0,80.5166666666667,1,10300000,-14743.504
Russia-SK63-ZonaU11,0,83.5166666666667,1,11300000,-14743.504
Russia-SK63-ZonaU2,0,56.5166666666667,1,2300000,-14743.504
Russia-SK63-ZonaU3,0,59.5166666666667,1,3300000,-14743.504
Russia-SK63-ZonaU4,0,62.5166666666667,1,4300000,-14743.504
Russia-SK63-ZonaU5,0,65.5166666666667,1,5300000,-14743.504
Russia-SK63-ZonaU6,0,68.5166666666667,1,6300000,-14743.504
Russia-SK63-ZonaU7,0,71.5166666666667,1,7300000,-14743.504
Russia-SK63-ZonaU8,0,74.5166666666667,1,8300000,-14743.504
Russia-SK63-ZonaU9,0,77.5166666666667,1,9300000,-14743.504
Russia-SK63-ZonaV1,0,49.0333333333333,1,1300000,-9414.7
Russia-SK63-ZonaV2,0,52.0333333333333,1,2300000,-9414.7
Russia-SK63-ZonaV3,0,55.0333333333333,1,3300000,-9414.7
Russia-SK63-ZonaV4,0,58.0333333333333,1,4300000,-9414.7
Russia-SK63-ZonaV5,0,61.0333333333333,1,5300000,-9414.7
Russia-SK63-ZonaV6,0,64.0333333333333,1,6300000,-9414.7
Russia-Tomsk-town,0,85,1,4250000,-5912900.566
Russia-Town_EKB_1,0,60.58451389,1.00003671511,40255.471,-6261675.288
Ukraine-SK63-X_Zona1,0.0833333333333333,23.5,1,1300000,0
Ukraine-SK63-X_Zona2,0.0833333333333333,26.5,1,2300000,0
Ukraine-SK63-X_Zona3,0.0833333333333333,29.5,1,3300000,0
Ukraine-SK63-X_Zona4,0.0833333333333333,32.5,1,4300000,0
Ukraine-SK63-X_Zona5,0.0833333333333333,35.5,1,5300000,0
Ukraine-SK63-X_Zona6,0.0833333333333333,38.5,1,6300000,0
Ukraine-USK-2000_Zone4,0,21,1,4500000,0
Ukraine-USK-2000_Zone5,0,27,1,5500000,0
Ukraine-USK-2000_Zone6,0,33,1,6500000,0
Ukraine-USK-2000_Zone7,0,39,1,7500000,0
